"movie_id","video_id","key","name","size"
"634492","65c3a7e9b76cbb01520fcc6c","uoN1xfl5VZE","[마담 웹] 메인 예고편","1080"
"634492","65c3a7fe3fe7970162fe6c4f","94VZhm8Uesc","[마담 웹] 티저 예고편","1080"
"872585","64bc280daf85de013a3ebcdb","p-XYgNKT7-o","[오펜하이머] 세상을 영원히 바꾸다","1080"
"872585","64bc28120ed2ab00e2da2b80","R2dvHnypAus","[오펜하이머] 역대급 캐스트 앙상블","1080"
"872585","64bc281b0ed2ab0138f8159a","0ZO0X4v6-cw","[오펜하이머] 시네마틱 블록버스터의 탄생","1080"
"872585","645905796c84920162602da2","oSqK_v6zPoM","메인 예고편 (HD)","1080"
"872585","63a2e91e51f99a34799ecd45","UigvImy-GbE","공식 티저 예고편","1080"
"763215","65cd8005efcea9017caa092f","AaC-OFxIFOA","댐즐 | 공식 예고편 | 넷플릭스","1080"
"763215","65507aef2b932009fdec660d","nwQJdRABGiI","댐즐 | 공식 티저 예고편 | 넷플릭스","1080"
"1083658","65f92e9f38469a017c7e1f0f","P9rIbYfRJ7I","특종의 탄생 | 공식 예고편 | 넷플릭스","1080"
"1083658","65cd808e13a388014a9e1d88","br1V-yLG0Sc","특종의 탄생 | 공식 티저 예고편 | 넷플릭스","1080"
"437342","65fc24de7f6c8d01636c2be0","_9-aB7TqW_o","[오멘: 저주의 시작] 메인 예고편","1080"
"437342","65fc24f07f6c8d01636c2c07","r9wtmrUzIGM","[오멘: 저주의 시작] 티저 예고편","1080"
"437342","65f2d3a499259c01635e8975","A131-kmSlF4","[오멘: 저주의 시작] 메인 예고편","1080"
"437342","65c19fe6a06645017a5df4d7","3q28FbqoyYg","[오멘: 저주의 시작] 티저 예고편","1080"
"967847","66082683e6271901630cd158","QiBLSEfUn3M","[고스트버스터즈: 오싹한 뉴욕] 메인 예고편","1080"
"967847","66082688590086017cb97aaa","8U6taL3j_GM","[고스트버스터즈: 오싹한 뉴욕] 티저 예고편","1080"
"1022796","660827b0e62719017c0da5cb","FbhTcd5PS5s","[위시] 아이브 안유진 100만 돌파 축하 영상","1080"
"1022796","660827aaa6ddcb016345de9f","b_iycC2qKNw","[위시] 'KNOWING WHAT I KNOW NOW' 뮤직 스팟","1080"
"1022796","660827a4a894d6014962b5ae","p99uRq9zYGE","[위시] 'I'M A STAR' 뮤직 스팟","1080"
"1022796","6608279ca6ddcb017c4787b8","dGiBI4BT-I4","[위시] 디즈니 100주년의 소원✨ 'THIS WISH' 비하인드 영상","1080"
"1022796","660827910d417e016305665c","Z5bveRB8tKY","[위시] 'THIS WISH' 뮤직 스팟","1080"
"1022796","66082796d4fe040162281ca5","SYCqtXo8_uE","[위시] 디즈니 뉴 빌런 등장! 'THIS IS THE THANKS I GET?!' 비하인드 영상","1080"
"1022796","66082789a6ddcb017c47879f","KYXmrRHzFfQ","[위시] 'WELCOME TO ROSAS' 뮤직 스팟","1080"
"1022796","660827840d417e017c06facf","jCuxpLZt3-E","[위시] '꿈을 향한 시작' 영상","1080"
"1022796","6608277c8a0e9b01624d9b01","Vl8pOIeSEhI","[위시] 메인 예고편","1080"
"1022796","644f3138c0a30802dd701674","t8Gy2l5CwJY","[위시] 티저 예고편","1080"
"802219","65c3a7472b8a43017b39ee96","4_AfmEJv9fk","[밥 말리: 원 러브] 메인 예고편","1080"
"802219","64bc26e785c0a2014406ce99","MdR0Z9ohIEY","티저 예고편","1080"
"802219","64ae35a23e2ec8014f4a5107","bZF0UGDjH0M","티저 예고편","1080"
"848538","65ca05e2e4b576017d17876e","jfl-d2Wbt90","[아가일] 헨리 카빌 축복이 끝이 없네...🥰","1080"
"848538","65ca060f4350110183eafbec","Id9FTz80Mpk","[아가일] ""지금까지 본 영화들과 다를 거예요""","1080"
"848538","65ca073254a09801630270e1","fv96uKk9tno","[아가일] 매튜 본 감독의 영상편지 도착 💌","1080"
"848538","65ca0739b6cff10185a84757","Nezq5a--hfw","[아가일] 예측을 뛰어넘는 매튜 본의 반전 액션!","1080"
"848538","65ca05ee03726401659a340d","tDYsDHjIJu8","[아가일]과 함께 도파민 웃음 터지는 설 연휴!","1080"
"848538","65ca0747e4b576017d1788fa","ugSW9EyiSyI","[아가일] 르그랑지의 정체는?! (feat. 두아리파)","1080"
"848538","65ca05da54a098018404a0a5","pan_hiZr9OM","[아가일] 전 세계 스파이들의 타겟이 된 작가 E씨","1080"
"848538","65ca05f954a098018404a0cd","r0iRlwz71bw","[아가일] 스파이 X 소설가 X 낯선 자, 그들의 비밀은?","1080"
"848538","65ca0602ce6c4c017cbbe355","-Kiv-TI4t2o","[아가일] 띵동💌 베스트셀러 작가 엘리의 미션 영상 도착!","1080"
"848538","65b14614ea37e00172e477a6","CASvEXDk7HI","1차 예고편","1080"
"787699","65ca07a7e4b576017d178968","iakUf3f2rE4","[속보] 박스오피스 1위 찍고 달콤 터지고 있다는 웡카","1080"
"787699","65bb9050d556970162a94bfb","dreCc7r8WLI","[웡카] is 쏘 스윗❤","1080"
"787699","65bb90272d1e4001635b8003","k9pJQ-hhegM","[웡카] 세상을 바꿀 달콤함의 시작!","1080"
"787699","65bb904a1fd36f017d72f5e4","MQNsB453Vs0","[웡카] 초콜릿 시크릿 레시피 공개! #4 기린 우유 마카롱","1080"
"787699","65bb903b11c0660162cfc155","tfghGMjSEjs","[웡카] 꿈에서 시작된 웡카 초코로드","1080"
"787699","65bb9045c144dd0163fe4bf8","ZxbSiXADcQs","[웡카] 초콜릿 시크릿 레시피 #3 파랑 꽃","1080"
"787699","65bb9034e18b9701629936aa","-5VA5nMakF4","[웡카] 초콜릿 시크릿 레시피 #2 구름 뒤 한줄기 빛","1080"
"787699","65bb902ed556970149a8d4cc","40pPW_fO20w","[웡카] 초콜릿 제작기 영상 #1 두둥실 초코","1080"
"787699","659420d11cac8c63ec0c9523","Bldf9SWRPFM","[웡카] 메인 예고편","1080"
"787699","65bb90c22d1e4001845c2985","col1BYgfMjs","[웡카] 움파룸파는 못 말려 영상","1080"
"787699","65bb90bdcffeed0163ad1de9","HUY1_11JmvQ","[웡카] 웡카의 초콜릿 비밀 레시피 영상","1080"
"787699","652a7d8bf2883802a00a2aeb","OyD-JZSYjXc","[웡카] 2차 예고편","1080"
"787699","64adfe2f3e2ec8012ee58ff2","Ac7j_wLYJ9Y","[웡카] 1차 예고편","1080"
"915935","65e9d5637c6de3017c092c31","VMBCqyg2qZ8","[추락의 해부] 메인 예고편","1080"
"915935","659d5f6123168c01a54a8c06","10AIkyFgl4E","칸영화제 황금종려상 [추락의 해부] 메인 예고편｜1월 31일 대개봉","1080"
"572802","65bb908bcffeed017caddf7f","nUztyvLFZgU","[아쿠아맨과 로스트 킹덤] 블랙 만타의 경고","1080"
"572802","65bb9064c144dd0163fe4c18","T2BoILPrW-w","[아쿠아맨과 로스트 킹덤] 적에 맞서다","1080"
"572802","65bb906a2b8a43017b1bdecf","LLZVW0DDb3w","[아쿠아맨과 로스트 킹덤] 마지막 전투","1080"
"572802","65bb9081f03174017c67c219","rDUEjvo90fo","[아쿠아맨과 로스트 킹덤] 유일한 희망","1080"
"572802","65bb907a2b8a43017b1bdeee","e-aGws5AF68","[아쿠아맨과 로스트 킹덤] 진정한 왕의 귀환","1080"
"572802","65bb9074e18b97017b9a144c","EqRPpz7vt4I","[아쿠아맨과 로스트 킹덤] 파이널 예고편","1080"
"572802","65bb9070f03174017c67c206","TgCeFAJxBAM","[아쿠아맨과 로스트 킹덤] 운명의 적과 만나다","1080"
"572802","65bb9093c144dd017cfef683","mRKGbRwQY-k","[아쿠아맨과 로스트 킹덤] 돌아온 영웅","1080"
"572802","65083f6b373ac20139ffbce3","Srlwzx9itl0","[아쿠아맨과 로스트 킹덤] 1차 예고편","1080"
"695721","651254f1344a8e0970055a20","sZj-1YxypSM","[헝거게임: 노래하는 새와 뱀의 발라드] 런칭 예고편","1080"
"508883","654cdef467b61300c84a2110","fldTY3j_uq0","👨‍🦳미야자키하야오 감독이 전하고자 했던 메시지? '그대들은 어떻게 살 것인가' 지브리 인터뷰 🕊","1080"
"508883","6542eb3d1ac292013b60da47","dreDCeVOIQk","요네즈 켄시 개봉 축하 영상 공개!","1080"
"508883","6532adbbb2681f00e13ae308","YVnYJXTUUsY","스페셜 예고편 공개","1080"
"508883","652af1fdf28838029ec56fff","RURusloLi-s","메인 예고편","1080"
"508883","652af20cf2883802a00a5501","4KAIFhJb2ZI","1차 예고편","1080"
"346698","64f5d97e5f2b8d00c4340f15","dqfpEjEQVe8","[바비] 바비의 드림하우스 투어","1080"
"346698","64f5d98412197e00ac4dfd32","_q2r47J37Vc","[바비] 그레타 거윅 감독의 열정","1080"
"346698","64f5d98d3d43e03891597b2b","L02KLhz81-s","[바비] 가장 보통의 켄","1080"
"346698","64f5d9935f2b8d00c4340f1e","tsKzjyZ2YUQ","[바비] 우린 모두 바비","1080"
"346698","64f5d99e77d23b010d6df929","WmjMXOFbD5I","[바비] 바비와 켄의 모험","1080"
"346698","64bc279de9da69010d405476","m-gWv4FKXSo","[바비] 즐길 준비 됐어? 영상","1080"
"346698","64bc279758efd3011c3f2014","UA7JybMMTbk","[바비] 쏟아지는 리뷰 영상","1080"
"346698","64b923533009aa00c5b7636f","Fa2IzrjVcSw","[바비] 정서경 작가 X 그레타 거윅 감독 스페셜 토크","1080"
"346698","64b9233d6aa8e000b0b0909e","9XvZ8eaz_Aw","[바비] 라이언 고슬링 'Just Ken' MV","1080"
"346698","64b9232c27db6100ff8fc327","5p0ei0_Zzns","[바비] 솔루션 to 바비","1080"
"346698","64b9235aab684900ad8c796b","OD10ymRXjC4","[바비] 바비랜드 투어 영상","1080"
"346698","64b9231d6aa8e001504bf9a3","e3zixGltO6Q","[바비] 바비, 본격 현실 세계 적응기","1080"
"346698","647c5a31e323f3014817135f","7FaRndNm3dE","[바비] 메인 예고편","1080"
"346698","642d87af54a8ac0b114e1184","2AK7PLJul9c","[바비]2차 예고편","1080"
"346698","639d4a8bb5400200c3b587c6","fA785mzQlWg","바비 1차 예고편","1080"
"399566","60659c9dd13324006d380362","nCEa5M6iUoM","[고질라 VS. 콩] 할로우 어스 영상","1080"
"399566","60471e136cf3d5002bcbd24e","DHcEAUTuOOQ","[고질라 VS. 콩] 2차 영상","1080"
"399566","604057fbea89f500319cd82b","UMbzAL1YE7k","[고질라 VS. 콩] 30초 예고편","1080"
"399566","602398496af8f8003d2b8276","DTc1ERGWRVE","[고질라 VS. 콩] 30초 예고편","1080"
"399566","601031c8b2e074003e0c32d8","tV48m43NGOA","[고질라 VS. 콩] 공식 예고편","1080"
"940551","65ca06258d77c4017b480ed4","kpKHrxi6Na4","[인투 더 월드] '댄'아일체 대니 드비토 더빙 영상","1080"
"940551","65ca062baad9c20164b7b17e","MyTkB210Fks","[인투 더 월드] 멍청...이 아니고 비둘기의 대장 멍첨프!","1080"
"940551","65ca0633b6cff10164a642a6","1PrwbUJzza0","[인투 더 월드] 최고 귀염둥이 그웬의 허그🤗 맛보기 🦆","1080"
"940551","65ca063d0835470184cfa584","PJwb1EfNxPI","[인투 더 월드] 극장에서 봐야하는 이유 푼다","1080"
"940551","65ca064454a098018404a132","29EI0BDHh8A","[인투 더 월드] 달 탈출 예고편🌕","1080"
"940551","65ca064eb6cff1014ba4ad31","1wV3GSEM2UY","[인투 더 월드] 매력 뿜뿜🦆 말러드 가족을 소개합니다!","1080"
"940551","65ca06b79451e701847d786c","OkBpJ9HzX2A","일루미네이션 [인투 더 월드] 2차 예고편 (HD)","1080"
"940551","64b79b05b1f68d0106956f21","NO0QXhgTjHE","[인투 더 월드] 1차 예고편","1080"
"129","60096d594d0e8d003d6e8a16","lwrG3HQXTFw","영화 '센과 치히로의 행방불명' 예고편","1080"
"157336","603219e096e30b003f24b322","LEEtpP6dkIY","인터스텔라 2차 예고편","1080"
"157336","603219d07f6c8d003f11d50a","AMWUjwM07g4","인터스텔라 Save편 30초","1080"
"157336","603219d76e3deb00410a30cd","Q3hoQIMkqQM","인터스텔라 Pilot편 30초","1080"
"157336","603219c21fb94f00428d4f9c","vABfjuXZhYY","인터스텔라 최종 예고편","1080"
"157336","603219c87f6c8d003d119b41","d2VN6NNa9BE","인터스텔라 메인 예고편","1080"
"157336","603219ad7f6c8d003d119b3a","66_Iosx46DI","[인터스텔라] 1차 예고편","1080"
"671","5c611c77c3a3684f97d55f06","vtJ6eZRanHc","'해리포터와 마법사의 돌' 재개봉 기념 4DX 예고편","1080"
"609681","65ca081a3c3ab00184cffbf0","3roqyG_MobE","[더 마블스] 공식 예고편ㅣ 디즈니+","1080"
"609681","65535ac80816c7011a0add1f","sGrdYmju2Fs","[더 마블스] 박스오피스 1위!","1080"
"609681","65535b1e9653f613f6299591","dL-IjUzb3ZU","[더 마블스] 박서준과 '더 마블스' 어셈블! 영상","1080"
"609681","65535aa10816c700abbbc1af","QmB9QTd_twg","[더 마블스] '캡틴 마블, 팀과 함께 돌아오다!' 영상","1080"
"609681","65535aa867b61345cb4cef29","oNRxMjWxBfg","[더 마블스] '미즈 마블의 상상은 현실이 된다' 영상","1080"
"609681","65535ab0903c5200e1efd8dc","Wjgcg0FLl6A","[더 마블스] LEGACY 15초 예고편","1080"
"609681","65535aba9653f613f3b75b05","Jpj1_5KdmjU","[더 마블스] '돌아온 히어로' 30초 예고편","1080"
"609681","65352c068cfcc700c83e0145","4ZxDdVVdH1E","[더 마블스] LEGACY 30초 예고편","1080"
"609681","65352c0d8cfcc700e96a76e8","W6Qu28ZRfwg","[더 마블스] '팀 마블스 제작기' 영상","1080"
"609681","65352c142b210800ff84b1a1","oBs_ozP_kfo","[더 마블스] FIGHT 30초 예고편","1080"
"609681","65352c1f2b210800c749b1b5","-Kv97tCQSsw","[더 마블스] '캡틴 마블 빛나는 귀환' 영상","1080"
"609681","6527fe9e813831011b494a92","UxrRXOPDkR4","[더 마블스] 파이널 예고편","1080"
"609681","64ba2f3b11386c00ae0f7ec1","xC-ITzh98Vo","[더 마블스] 메인 예고편","1080"
"609681","64360bc5aede590077f95f7d","s0K3ajzYOp0","[더 마블스] 티저 예고편","1080"
"124905","65ddd9a22ac499017dcb8ad9","rBqt9WT-ofM","[고질라]1차예고편","1080"
"124905","65ddd9a6903c52017cbbdd60","-_sJngrsRs8","[고질라] 2차 예고편","1080"
"838209","65e452e09979d2017cb22b64","rtGml9uei94","새로운 맛의 K-오컬트 탄생! [파묘] 리뷰 예고편","1080"
"838209","65e452e6b7a154016378e19e","_TSsbzsn34U","🔥드디어! [파묘] 예매오픈🔥 파묘꾼들이 알려주는 관람 꿀팁 대방출","1080"
"838209","65c631fd41eee1017a963591","jQi8WPvebdg","대배우들의 첫 오컬트 도전! [파묘] 제작기 영상","1080"
"838209","65c631bb53466101488b03a8","fRkOWmfZjkY","나와서는 안될 것이 나왔다 [파묘] 2차 예고편","1080"
"838209","65a290d2858678012b5b942d","rjW9E1BR_30","험한 것이 나왔다🔍 [파묘] 1차 예고편","1080"
"313369","592946659251413b5004783b","Dt5hFexM5BI","[라라랜드] 메인 예고편","1080"
"653346","65cb0bec8c31590149388749","LU7ujHmsc-s","[혹성탈출: 새로운 시대] 슈퍼볼 예고편","1080"
"653346","658d8529fdfc9f61e2e00634","4Y05XXdOwbo","[혹성탈출: 새로운 시대] 티저 예고편","1080"
"666277","65eb22cbd100b601644dbd30","OlDBrS6CYn0","알수록 빠져드는 과몰입 패라사전🔍 ABOUT [패스트 라이브즈] 영상🎬","1080"
"666277","65eb22cf66751d0163ad0afd","VCFbdvGqSv0","나영아 가지마 했잖아? 뉴욕 이딴데 안왔어 [패스트 라이브즈] 도파민 예고편 (해가 될까 Remix)","1080"
"666277","65eb22d9c3bffe018312a8fa","-B--H6teZ-s","우린 다시 만날 거야 [패스트 라이브즈] 뮤직비디오 'Quiet Eyes'","1080"
"666277","65eb22df6a2227018698e1d8","IeZ6asoF4U4","너는 나를 왜 찾았어? [패스트 라이브즈] 30초 예고편","1080"
"666277","65c3a8bf8e2e00012fa4f2a4","qFH49rqROVA","24년 만에 찾아온 첫사랑 [패스트 라이브즈] 메인 예고편","1080"
"666277","65c3a8cf95acf001831d2501","t2WCXiVPeog","""한 번 더 보고 싶었어"" 너와 나의  [패스트 라이브즈] 국내 런칭 예고편","1080"
"666277","651ebbf174507d011c101f28","nYARGPZOji0","BIFF2023 Trailer l 패스트 라이브즈  Past Lives l 특별기획 프로그램-코리안 아메리칸 특별전:코리안 디아스포라","1080"
"19995","63afaa8c7ef3811fde34d4ec","O8LkT9rhtjc","[아바타 리마스터링] 30초 리뷰 영상","1080"
"19995","63afaa777ef3811f8dcd9ccb","acoa6O43eQs","[아바타 리마스터링] 제이크의 선택 영상","1080"
"19995","63afaa7fbe4b3600b63bad70","hBgWu1GXmLI","[아바타 리마스터링] 판도라 행성 30초 체험 영상","1080"
"19995","632fd896dd4716008e41f615","IZpaMT1H85o","[아바타 리마스터링] 예고편 전격 공개!","1080"
"838240","65e54106a672540162aa0d25","EH8EeElGleA","로봇 드림 (Robot Dreams) 메인 예고편","1080"
"603692","644b7236336e010541734666","x3cBTF0yXlQ","영화 [존윅4] 국내 1차 예고편(한글): 키아누 리브스, 견자단: 2023.04: 범죄 액션 스릴러: John Wick: Chapter 4","1080"
"679","6040f533db70580023e0c5c9","4TWWhUaSTnI","에이리언 2","1080"
"840430","65d0c8b6fd63000186ca7e1a","AtdUduOuUjM","[바튼 아카데미] 60초 영화 교실","1080"
"840430","65ca05b203726400e799a734","nx6KMlATlWw","[바튼 아카데미] 30초 예고편","1080"
"840430","65bd2378cffeed017cb00890","DNUF8Mt0svk","[바튼 아카데미] 메인 예고편","1080"
"475557","65bb91451fd36f017d72f6bb","c8_EJWCK76Q","[조커] 예고편","1080"
"475557","5d8f5545172d7f0027556f63","NYFhUFQGX6g","[조커] 엘리베이터 예고편","1080"
"475557","5d81906ed34eb300144f9461","AfxN5aQrre4","[조커] 탄생 서사 예고편","1080"
"475557","5d72298484448e00142bae53","o1jOA2EtXVI","[조커] 뜨거운 서막","1080"
"475557","5d686dc0b7fbbd001312957d","x60mB0zXZ38","[조커] 2차 예고편","1080"
"475557","5cae09d5c3a3683c24a89afe","5jKxSmqWyP8","[조커] 1차 예고편","1080"
"155","65bb91347646fd0184be113b","k6Bg9FROE4o","[다크 나이트] 예고편","1080"
"335984","60122b521b70ae003c5b859d","XWYee1gN44E","[블레이드 러너 2049] Fight 30초 예고편","1080"
"335984","5c7342060e0a262c0f7fcddd","8_FgQDyYrv0","[블레이드 러너 2049] 3차 예고편","1080"
"335984","5c73425ec3a3685a3c17b55f","3Lgjs114tqw","[블레이드 러너 2049] 2차 예고편","1080"
"76600","63afaa365ad76b00cf41e9be","nheTIHZmCio","위켄드(The Weeknd) – ‘Nothing Is Lost’ MV","1080"
"76600","63afaa207ef3811f608629d5","cG-ovurIOJg","캐릭터 비하인드 영상","1080"
"76600","63afaa1bc56d2d00f30ec714","NnmS7gVEaXo","프로덕션 비하인드 영상","1080"
"76600","63afaa305ad76b007dc73af1","J8MW1gZWvUk","IMAX 강력 추천 영상","1080"
"76600","639d4ce3f12cf400ba46143c","LNB5CTih7vI","제임스 카메론 감독 & 존 랜도 프로듀서 개봉 축하 영상","1080"
"76600","639d4cda4f33ad008cff85cf","F8HPEQX0wfc","시고니 위버의 개봉 D-2 메시지","1080"
"76600","63afaa3d1d1bf4008adf109a","ltYRsn6_h1s","3D 강력 추천 영상","1080"
"76600","639d4cb69bcd0f00b4e8e61d","5vbMoYrViDw","환상적인 판도라의 세계 영상","1080"
"76600","639d4cf34f33ad00c32b8ed0","xjObOr9E7oI","전격 예매오픈!","1080"
"76600","63afaa421d1bf400d379150c","eBHT1hhMQbs","에 대한 진실 혹은 거짓 영상","1080"
"76600","638f4fa404733f00e36452b9","WscLMTs-9Rw","파이널 예고편 전격 공개!","1080"
"76600","63738e0d798e06007fe74511","kihrFxwdMb4","메인 예고편","1080"
"76600","627a6449a7e3630e20fa5d3a","7Q70_m-59O8","티저 예고편","1080"
"373571","5ce7818792514159e9ba789c","sYWXnbHekLs","초거대 괴수들 대격돌! [고질라: 킹 오브 몬스터] 15초 예고편","1080"
"373571","5ce7819a0e0a265cdecfa3d2","YsKH1e-NWFk","왕이여 영원하라! [고질라: 킹 오브 몬스터]","1080"
"373571","5cc060680e0a2654e9f26391","66JAFm9ujDo","[고질라: 킹 오브 몬스터] 메인 예고편","1080"
"373571","5c4027ca0e0a26386791a245","WaLOMVyhhw4","[고질라: 킹 오브 몬스터] 예고편","1080"
"569094","64998b5962f33500e9137a78","HItp6ylL_VY","30초 리뷰 스팟","1080"
"569094","64998b55955c6500c7af94bc","qoaVM9WdfMI","""Calling"" Official Lyric Video","1080"
"569094","64998b39bbd0b00144f4cbef","VEqYHcwxJ54","'Welcome Heros' 15초 예고편","1080"
"569094","64998b3362f335012747551c","grxS6XTylX0","운명의 예고편","1080"
"569094","64998b44bbd0b000e7306175","y8HSdwkvMzY","'스파이디 워' 15초 예고편","1080"
"569094","642bf1cc9cc67b059cc58a88","9DZU3NNyAg8","인터내셔널 예고편","1080"
"569094","63c967b3c5c1ef007cc2f554","bipdO7OjZI8","티저 예고편","1080"
"238","592b60219251413b4a067a00","HyzDpf20VRA","대부 특별영상","480"
